object_id,latitude,longitude,url
Copernicus_DSM_COG_10_N05_00_W074_00_DEM,5,-74,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N05_00_W074_00_DEM/Copernicus_DSM_COG_10_N05_00_W074_00_DEM.tif
Copernicus_DSM_COG_10_N05_00_W073_00_DEM,5,-73,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N05_00_W073_00_DEM/Copernicus_DSM_COG_10_N05_00_W073_00_DEM.tif
Copernicus_DSM_COG_10_N05_00_W072_00_DEM,5,-72,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N05_00_W072_00_DEM/Copernicus_DSM_COG_10_N05_00_W072_00_DEM.tif
Copernicus_DSM_COG_10_N06_00_W074_00_DEM,6,-74,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N06_00_W074_00_DEM/Copernicus_DSM_COG_10_N06_00_W074_00_DEM.tif
Copernicus_DSM_COG_10_N06_00_W073_00_DEM,6,-73,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N06_00_W073_00_DEM/Copernicus_DSM_COG_10_N06_00_W073_00_DEM.tif
Copernicus_DSM_COG_10_N06_00_W072_00_DEM,6,-72,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N06_00_W072_00_DEM/Copernicus_DSM_COG_10_N06_00_W072_00_DEM.tif
Copernicus_DSM_COG_10_N07_00_W074_00_DEM,7,-74,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N07_00_W074_00_DEM/Copernicus_DSM_COG_10_N07_00_W074_00_DEM.tif
Copernicus_DSM_COG_10_N07_00_W073_00_DEM,7,-73,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N07_00_W073_00_DEM/Copernicus_DSM_COG_10_N07_00_W073_00_DEM.tif
Copernicus_DSM_COG_10_N07_00_W072_00_DEM,7,-72,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N07_00_W072_00_DEM/Copernicus_DSM_COG_10_N07_00_W072_00_DEM.tif
Copernicus_DSM_COG_10_N26_00_E085_00_DEM,26,85,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N26_00_E085_00_DEM/Copernicus_DSM_COG_10_N26_00_E085_00_DEM.tif
Copernicus_DSM_COG_10_N26_00_E086_00_DEM,26,86,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N26_00_E086_00_DEM/Copernicus_DSM_COG_10_N26_00_E086_00_DEM.tif
Copernicus_DSM_COG_10_N26_00_E087_00_DEM,26,87,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N26_00_E087_00_DEM/Copernicus_DSM_COG_10_N26_00_E087_00_DEM.tif
Copernicus_DSM_COG_10_N26_00_E088_00_DEM,26,88,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N26_00_E088_00_DEM/Copernicus_DSM_COG_10_N26_00_E088_00_DEM.tif
Copernicus_DSM_COG_10_N27_00_E085_00_DEM,27,85,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N27_00_E085_00_DEM/Copernicus_DSM_COG_10_N27_00_E085_00_DEM.tif
Copernicus_DSM_COG_10_N27_00_E086_00_DEM,27,86,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N27_00_E086_00_DEM/Copernicus_DSM_COG_10_N27_00_E086_00_DEM.tif
Copernicus_DSM_COG_10_N27_00_E087_00_DEM,27,87,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N27_00_E087_00_DEM/Copernicus_DSM_COG_10_N27_00_E087_00_DEM.tif
Copernicus_DSM_COG_10_N27_00_E088_00_DEM,27,88,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N27_00_E088_00_DEM/Copernicus_DSM_COG_10_N27_00_E088_00_DEM.tif
Copernicus_DSM_COG_10_N28_00_E080_00_DEM,28,80,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N28_00_E080_00_DEM/Copernicus_DSM_COG_10_N28_00_E080_00_DEM.tif
Copernicus_DSM_COG_10_N28_00_E081_00_DEM,28,81,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N28_00_E081_00_DEM/Copernicus_DSM_COG_10_N28_00_E081_00_DEM.tif
Copernicus_DSM_COG_10_N28_00_E082_00_DEM,28,82,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N28_00_E082_00_DEM/Copernicus_DSM_COG_10_N28_00_E082_00_DEM.tif
Copernicus_DSM_COG_10_N28_00_E085_00_DEM,28,85,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N28_00_E085_00_DEM/Copernicus_DSM_COG_10_N28_00_E085_00_DEM.tif
Copernicus_DSM_COG_10_N28_00_E086_00_DEM,28,86,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N28_00_E086_00_DEM/Copernicus_DSM_COG_10_N28_00_E086_00_DEM.tif
Copernicus_DSM_COG_10_N28_00_E087_00_DEM,28,87,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N28_00_E087_00_DEM/Copernicus_DSM_COG_10_N28_00_E087_00_DEM.tif
Copernicus_DSM_COG_10_N28_00_E088_00_DEM,28,88,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N28_00_E088_00_DEM/Copernicus_DSM_COG_10_N28_00_E088_00_DEM.tif
Copernicus_DSM_COG_10_N28_00_E091_00_DEM,28,91,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N28_00_E091_00_DEM/Copernicus_DSM_COG_10_N28_00_E091_00_DEM.tif
Copernicus_DSM_COG_10_N28_00_E092_00_DEM,28,92,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N28_00_E092_00_DEM/Copernicus_DSM_COG_10_N28_00_E092_00_DEM.tif
Copernicus_DSM_COG_10_N28_00_E093_00_DEM,28,93,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N28_00_E093_00_DEM/Copernicus_DSM_COG_10_N28_00_E093_00_DEM.tif
Copernicus_DSM_COG_10_N28_00_E096_00_DEM,28,96,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N28_00_E096_00_DEM/Copernicus_DSM_COG_10_N28_00_E096_00_DEM.tif
Copernicus_DSM_COG_10_N28_00_E097_00_DEM,28,97,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N28_00_E097_00_DEM/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif
Copernicus_DSM_COG_10_N28_00_E098_00_DEM,28,98,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N28_00_E098_00_DEM/Copernicus_DSM_COG_10_N28_00_E098_00_DEM.tif
Copernicus_DSM_COG_10_N29_00_E080_00_DEM,29,80,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N29_00_E080_00_DEM/Copernicus_DSM_COG_10_N29_00_E080_00_DEM.tif
Copernicus_DSM_COG_10_N29_00_E081_00_DEM,29,81,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N29_00_E081_00_DEM/Copernicus_DSM_COG_10_N29_00_E081_00_DEM.tif
Copernicus_DSM_COG_10_N29_00_E082_00_DEM,29,82,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N29_00_E082_00_DEM/Copernicus_DSM_COG_10_N29_00_E082_00_DEM.tif
Copernicus_DSM_COG_10_N29_00_E091_00_DEM,29,91,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N29_00_E091_00_DEM/Copernicus_DSM_COG_10_N29_00_E091_00_DEM.tif
Copernicus_DSM_COG_10_N29_00_E092_00_DEM,29,92,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N29_00_E092_00_DEM/Copernicus_DSM_COG_10_N29_00_E092_00_DEM.tif
Copernicus_DSM_COG_10_N29_00_E093_00_DEM,29,93,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N29_00_E093_00_DEM/Copernicus_DSM_COG_10_N29_00_E093_00_DEM.tif
Copernicus_DSM_COG_10_N29_00_E096_00_DEM,29,96,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N29_00_E096_00_DEM/Copernicus_DSM_COG_10_N29_00_E096_00_DEM.tif
Copernicus_DSM_COG_10_N29_00_E097_00_DEM,29,97,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N29_00_E097_00_DEM/Copernicus_DSM_COG_10_N29_00_E097_00_DEM.tif
Copernicus_DSM_COG_10_N29_00_E098_00_DEM,29,98,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N29_00_E098_00_DEM/Copernicus_DSM_COG_10_N29_00_E098_00_DEM.tif
Copernicus_DSM_COG_10_N30_00_E080_00_DEM,30,80,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N30_00_E080_00_DEM/Copernicus_DSM_COG_10_N30_00_E080_00_DEM.tif
Copernicus_DSM_COG_10_N30_00_E081_00_DEM,30,81,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N30_00_E081_00_DEM/Copernicus_DSM_COG_10_N30_00_E081_00_DEM.tif
Copernicus_DSM_COG_10_N30_00_E082_00_DEM,30,82,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N30_00_E082_00_DEM/Copernicus_DSM_COG_10_N30_00_E082_00_DEM.tif
Copernicus_DSM_COG_10_N30_00_E091_00_DEM,30,91,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N30_00_E091_00_DEM/Copernicus_DSM_COG_10_N30_00_E091_00_DEM.tif
Copernicus_DSM_COG_10_N30_00_E092_00_DEM,30,92,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N30_00_E092_00_DEM/Copernicus_DSM_COG_10_N30_00_E092_00_DEM.tif
Copernicus_DSM_COG_10_N30_00_E093_00_DEM,30,93,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N30_00_E093_00_DEM/Copernicus_DSM_COG_10_N30_00_E093_00_DEM.tif
Copernicus_DSM_COG_10_N30_00_E096_00_DEM,30,96,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N30_00_E096_00_DEM/Copernicus_DSM_COG_10_N30_00_E096_00_DEM.tif
Copernicus_DSM_COG_10_N30_00_E097_00_DEM,30,97,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N30_00_E097_00_DEM/Copernicus_DSM_COG_10_N30_00_E097_00_DEM.tif
Copernicus_DSM_COG_10_N30_00_E098_00_DEM,30,98,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N30_00_E098_00_DEM/Copernicus_DSM_COG_10_N30_00_E098_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E067_00_DEM,33,67,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E067_00_DEM/Copernicus_DSM_COG_10_N33_00_E067_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E068_00_DEM,33,68,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E068_00_DEM/Copernicus_DSM_COG_10_N33_00_E068_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E069_00_DEM,33,69,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E069_00_DEM/Copernicus_DSM_COG_10_N33_00_E069_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E072_00_DEM,33,72,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E072_00_DEM/Copernicus_DSM_COG_10_N33_00_E072_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E073_00_DEM,33,73,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E073_00_DEM/Copernicus_DSM_COG_10_N33_00_E073_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E074_00_DEM,33,74,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E074_00_DEM/Copernicus_DSM_COG_10_N33_00_E074_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E079_00_DEM,33,79,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E079_00_DEM/Copernicus_DSM_COG_10_N33_00_E079_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E080_00_DEM,33,80,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E080_00_DEM/Copernicus_DSM_COG_10_N33_00_E080_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E081_00_DEM,33,81,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E081_00_DEM/Copernicus_DSM_COG_10_N33_00_E081_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E082_00_DEM,33,82,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E082_00_DEM/Copernicus_DSM_COG_10_N33_00_E082_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E083_00_DEM,33,83,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E083_00_DEM/Copernicus_DSM_COG_10_N33_00_E083_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E084_00_DEM,33,84,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E084_00_DEM/Copernicus_DSM_COG_10_N33_00_E084_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E085_00_DEM,33,85,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E085_00_DEM/Copernicus_DSM_COG_10_N33_00_E085_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E086_00_DEM,33,86,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E086_00_DEM/Copernicus_DSM_COG_10_N33_00_E086_00_DEM.tif
Copernicus_DSM_COG_10_N33_00_E087_00_DEM,33,87,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N33_00_E087_00_DEM/Copernicus_DSM_COG_10_N33_00_E087_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E067_00_DEM,34,67,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E067_00_DEM/Copernicus_DSM_COG_10_N34_00_E067_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E068_00_DEM,34,68,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E068_00_DEM/Copernicus_DSM_COG_10_N34_00_E068_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E069_00_DEM,34,69,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E069_00_DEM/Copernicus_DSM_COG_10_N34_00_E069_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E070_00_DEM,34,70,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E070_00_DEM/Copernicus_DSM_COG_10_N34_00_E070_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E071_00_DEM,34,71,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E071_00_DEM/Copernicus_DSM_COG_10_N34_00_E071_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E072_00_DEM,34,72,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E072_00_DEM/Copernicus_DSM_COG_10_N34_00_E072_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E073_00_DEM,34,73,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E073_00_DEM/Copernicus_DSM_COG_10_N34_00_E073_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E074_00_DEM,34,74,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E074_00_DEM/Copernicus_DSM_COG_10_N34_00_E074_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E078_00_DEM,34,78,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E078_00_DEM/Copernicus_DSM_COG_10_N34_00_E078_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E079_00_DEM,34,79,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E079_00_DEM/Copernicus_DSM_COG_10_N34_00_E079_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E080_00_DEM,34,80,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E080_00_DEM/Copernicus_DSM_COG_10_N34_00_E080_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E081_00_DEM,34,81,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E081_00_DEM/Copernicus_DSM_COG_10_N34_00_E081_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E082_00_DEM,34,82,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E082_00_DEM/Copernicus_DSM_COG_10_N34_00_E082_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E083_00_DEM,34,83,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E083_00_DEM/Copernicus_DSM_COG_10_N34_00_E083_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E084_00_DEM,34,84,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E084_00_DEM/Copernicus_DSM_COG_10_N34_00_E084_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E085_00_DEM,34,85,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E085_00_DEM/Copernicus_DSM_COG_10_N34_00_E085_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E086_00_DEM,34,86,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E086_00_DEM/Copernicus_DSM_COG_10_N34_00_E086_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E087_00_DEM,34,87,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E087_00_DEM/Copernicus_DSM_COG_10_N34_00_E087_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E096_00_DEM,34,96,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E096_00_DEM/Copernicus_DSM_COG_10_N34_00_E096_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E097_00_DEM,34,97,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E097_00_DEM/Copernicus_DSM_COG_10_N34_00_E097_00_DEM.tif
Copernicus_DSM_COG_10_N34_00_E098_00_DEM,34,98,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N34_00_E098_00_DEM/Copernicus_DSM_COG_10_N34_00_E098_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E067_00_DEM,35,67,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E067_00_DEM/Copernicus_DSM_COG_10_N35_00_E067_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E068_00_DEM,35,68,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E068_00_DEM/Copernicus_DSM_COG_10_N35_00_E068_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E069_00_DEM,35,69,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E069_00_DEM/Copernicus_DSM_COG_10_N35_00_E069_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E070_00_DEM,35,70,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E070_00_DEM/Copernicus_DSM_COG_10_N35_00_E070_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E071_00_DEM,35,71,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E071_00_DEM/Copernicus_DSM_COG_10_N35_00_E071_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E072_00_DEM,35,72,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E072_00_DEM/Copernicus_DSM_COG_10_N35_00_E072_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E073_00_DEM,35,73,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E073_00_DEM/Copernicus_DSM_COG_10_N35_00_E073_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E074_00_DEM,35,74,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E074_00_DEM/Copernicus_DSM_COG_10_N35_00_E074_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E078_00_DEM,35,78,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E078_00_DEM/Copernicus_DSM_COG_10_N35_00_E078_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E079_00_DEM,35,79,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E079_00_DEM/Copernicus_DSM_COG_10_N35_00_E079_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E080_00_DEM,35,80,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E080_00_DEM/Copernicus_DSM_COG_10_N35_00_E080_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E081_00_DEM,35,81,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E081_00_DEM/Copernicus_DSM_COG_10_N35_00_E081_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E082_00_DEM,35,82,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E082_00_DEM/Copernicus_DSM_COG_10_N35_00_E082_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E083_00_DEM,35,83,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E083_00_DEM/Copernicus_DSM_COG_10_N35_00_E083_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E084_00_DEM,35,84,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E084_00_DEM/Copernicus_DSM_COG_10_N35_00_E084_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E085_00_DEM,35,85,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E085_00_DEM/Copernicus_DSM_COG_10_N35_00_E085_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E086_00_DEM,35,86,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E086_00_DEM/Copernicus_DSM_COG_10_N35_00_E086_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E087_00_DEM,35,87,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E087_00_DEM/Copernicus_DSM_COG_10_N35_00_E087_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E096_00_DEM,35,96,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E096_00_DEM/Copernicus_DSM_COG_10_N35_00_E096_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E097_00_DEM,35,97,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E097_00_DEM/Copernicus_DSM_COG_10_N35_00_E097_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E098_00_DEM,35,98,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E098_00_DEM/Copernicus_DSM_COG_10_N35_00_E098_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E136_00_DEM,35,136,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E136_00_DEM/Copernicus_DSM_COG_10_N35_00_E136_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E137_00_DEM,35,137,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E137_00_DEM/Copernicus_DSM_COG_10_N35_00_E137_00_DEM.tif
Copernicus_DSM_COG_10_N35_00_E138_00_DEM,35,138,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N35_00_E138_00_DEM/Copernicus_DSM_COG_10_N35_00_E138_00_DEM.tif
Copernicus_DSM_COG_10_N36_00_E067_00_DEM,36,67,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N36_00_E067_00_DEM/Copernicus_DSM_COG_10_N36_00_E067_00_DEM.tif
Copernicus_DSM_COG_10_N36_00_E068_00_DEM,36,68,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N36_00_E068_00_DEM/Copernicus_DSM_COG_10_N36_00_E068_00_DEM.tif
Copernicus_DSM_COG_10_N36_00_E069_00_DEM,36,69,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N36_00_E069_00_DEM/Copernicus_DSM_COG_10_N36_00_E069_00_DEM.tif
Copernicus_DSM_COG_10_N36_00_E070_00_DEM,36,70,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N36_00_E070_00_DEM/Copernicus_DSM_COG_10_N36_00_E070_00_DEM.tif
Copernicus_DSM_COG_10_N36_00_E071_00_DEM,36,71,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N36_00_E071_00_DEM/Copernicus_DSM_COG_10_N36_00_E071_00_DEM.tif
Copernicus_DSM_COG_10_N36_00_E078_00_DEM,36,78,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N36_00_E078_00_DEM/Copernicus_DSM_COG_10_N36_00_E078_00_DEM.tif
Copernicus_DSM_COG_10_N36_00_E079_00_DEM,36,79,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N36_00_E079_00_DEM/Copernicus_DSM_COG_10_N36_00_E079_00_DEM.tif
Copernicus_DSM_COG_10_N36_00_E080_00_DEM,36,80,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N36_00_E080_00_DEM/Copernicus_DSM_COG_10_N36_00_E080_00_DEM.tif
Copernicus_DSM_COG_10_N36_00_E087_00_DEM,36,87,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N36_00_E087_00_DEM/Copernicus_DSM_COG_10_N36_00_E087_00_DEM.tif
Copernicus_DSM_COG_10_N36_00_E088_00_DEM,36,88,https://copernicus-dem-30m.s3.amazonaws.com/Copernicus_DSM_COG_10_N36_00_E088_00_DEM/Copernicus_DSM_COG_10_N36_00_E088_00_DEM.tif
